route_code,origin,destination,terminal_name,zone,dispatch_datetime,scheduled_minutes,actual_minutes,passengers_boarded
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2020-03-26T00:00:00,37,45,30
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2020-03-28T00:00:00,41,51,32
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2020-03-28T00:00:00,41,51,32
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2020-03-28T00:00:00,41,51,32
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2020-03-28T00:00:00,41,51,32
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2020-03-28T00:00:00,41,51,32
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2020-03-28T00:00:00,41,51,32
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2020-03-30T00:00:00,25,37,34
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2020-03-30T00:00:00,25,37,34
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2020-03-30T00:00:00,25,37,34
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2020-03-30T00:00:00,25,37,34
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2020-03-30T00:00:00,25,37,34
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2020-03-30T00:00:00,25,37,34
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-04-01T00:00:00,27,28,36
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-04-01T00:00:00,27,28,36
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-04-01T00:00:00,27,28,36
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-04-01T00:00:00,27,28,36
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-04-01T00:00:00,27,28,36
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-04-01T00:00:00,27,28,36
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2020-04-03T00:00:00,31,34,38
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2020-04-03T00:00:00,31,34,38
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2020-04-03T00:00:00,31,34,38
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2020-04-03T00:00:00,31,34,38
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2020-04-03T00:00:00,31,34,38
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2020-04-03T00:00:00,31,34,38
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2020-04-05T00:00:00,35,40,40
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2020-04-05T00:00:00,35,40,40
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2020-04-05T00:00:00,35,40,40
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2020-04-05T00:00:00,35,40,40
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2020-04-05T00:00:00,35,40,40
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2020-04-05T00:00:00,35,40,40
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-04-07T00:00:00,39,46,42
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-04-07T00:00:00,39,46,42
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-04-07T00:00:00,39,46,42
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-04-07T00:00:00,39,46,42
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-04-07T00:00:00,39,46,42
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-04-07T00:00:00,39,46,42
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2020-04-09T00:00:00,43,52,44
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2020-04-09T00:00:00,43,52,44
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2020-04-09T00:00:00,43,52,44
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2020-04-09T00:00:00,43,52,44
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2020-04-09T00:00:00,43,52,44
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2020-04-09T00:00:00,43,52,44
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2020-04-11T00:00:00,27,38,46
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2020-04-11T00:00:00,27,38,46
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2020-04-11T00:00:00,27,38,46
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2020-04-11T00:00:00,27,38,46
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2020-04-11T00:00:00,27,38,46
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2020-04-11T00:00:00,27,38,46
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-04-13T00:00:00,31,44,48
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-04-13T00:00:00,31,44,48
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-04-13T00:00:00,31,44,48
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-04-13T00:00:00,31,44,48
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-04-13T00:00:00,31,44,48
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-04-13T00:00:00,31,44,48
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2020-04-15T00:00:00,35,32,50
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2020-04-15T00:00:00,35,32,50
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2020-04-15T00:00:00,35,32,50
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2020-04-15T00:00:00,35,32,50
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2020-04-15T00:00:00,35,32,50
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2020-04-15T00:00:00,35,32,50
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2020-04-17T00:00:00,39,38,52
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2020-04-17T00:00:00,39,38,52
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2020-04-17T00:00:00,39,38,52
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2020-04-17T00:00:00,39,38,52
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2020-04-17T00:00:00,39,38,52
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2020-04-17T00:00:00,39,38,52
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-04-19T00:00:00,43,44,54
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-04-19T00:00:00,43,44,54
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-04-19T00:00:00,43,44,54
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-04-19T00:00:00,43,44,54
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-04-19T00:00:00,43,44,54
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-04-19T00:00:00,43,44,54
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2020-04-21T00:00:00,27,30,56
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2020-04-21T00:00:00,27,30,56
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2020-04-21T00:00:00,27,30,56
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2020-04-21T00:00:00,27,30,56
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2020-04-21T00:00:00,27,30,56
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2020-04-21T00:00:00,27,30,56
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2020-04-23T00:00:00,31,36,58
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2020-04-23T00:00:00,31,36,58
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2020-04-23T00:00:00,31,36,58
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2020-04-23T00:00:00,31,36,58
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2020-04-23T00:00:00,31,36,58
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2020-04-23T00:00:00,31,36,58
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-04-25T00:00:00,35,42,60
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-04-25T00:00:00,35,42,60
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-04-25T00:00:00,35,42,60
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-04-25T00:00:00,35,42,60
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-04-25T00:00:00,35,42,60
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-04-25T00:00:00,35,42,60
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2020-04-27T00:00:00,39,48,62
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2020-04-27T00:00:00,39,48,62
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2020-04-27T00:00:00,39,48,62
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2020-04-27T00:00:00,39,48,62
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2020-04-27T00:00:00,39,48,62
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2020-04-27T00:00:00,39,48,62
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2020-04-29T00:00:00,43,54,64
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2020-04-29T00:00:00,43,54,64
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2020-04-29T00:00:00,43,54,64
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2020-04-29T00:00:00,43,54,64
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2020-04-29T00:00:00,43,54,64
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2020-04-29T00:00:00,43,54,64
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-05-01T00:00:00,27,28,66
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-05-01T00:00:00,27,28,66
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-05-01T00:00:00,27,28,66
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-05-01T00:00:00,27,28,66
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-05-01T00:00:00,27,28,66
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-05-01T00:00:00,27,28,66
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2020-05-03T00:00:00,31,34,68
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2020-05-03T00:00:00,31,34,68
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2020-05-03T00:00:00,31,34,68
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2020-05-03T00:00:00,31,34,68
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2020-05-03T00:00:00,31,34,68
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2020-05-03T00:00:00,31,34,68
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2020-05-05T00:00:00,35,40,70
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2020-05-05T00:00:00,35,40,70
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2020-05-05T00:00:00,35,40,70
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2020-05-05T00:00:00,35,40,70
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2020-05-05T00:00:00,35,40,70
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2020-05-05T00:00:00,35,40,70
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-05-07T00:00:00,39,46,72
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-05-07T00:00:00,39,46,72
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-05-07T00:00:00,39,46,72
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-05-07T00:00:00,39,46,72
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-05-07T00:00:00,39,46,72
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-05-07T00:00:00,39,46,72
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2020-05-09T00:00:00,43,52,74
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2020-05-09T00:00:00,43,52,74
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2020-05-09T00:00:00,43,52,74
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2020-05-09T00:00:00,43,52,74
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2020-05-09T00:00:00,43,52,74
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2020-05-09T00:00:00,43,52,74
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2020-05-11T00:00:00,27,38,76
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2020-05-11T00:00:00,27,38,76
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2020-05-11T00:00:00,27,38,76
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2020-05-11T00:00:00,27,38,76
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2020-05-11T00:00:00,27,38,76
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2020-05-11T00:00:00,27,38,76
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-05-13T00:00:00,31,44,78
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-05-13T00:00:00,31,44,78
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-05-13T00:00:00,31,44,78
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-05-13T00:00:00,31,44,78
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-05-13T00:00:00,31,44,78
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-05-13T00:00:00,31,44,78
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2020-05-15T00:00:00,35,32,80
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2020-05-15T00:00:00,35,32,80
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2020-05-15T00:00:00,35,32,80
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2020-05-15T00:00:00,35,32,80
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2020-05-15T00:00:00,35,32,80
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2020-05-15T00:00:00,35,32,80
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2020-05-17T00:00:00,39,38,82
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2020-05-17T00:00:00,39,38,82
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2020-05-17T00:00:00,39,38,82
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2020-05-17T00:00:00,39,38,82
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2020-05-17T00:00:00,39,38,82
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2020-05-17T00:00:00,39,38,82
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-05-19T00:00:00,43,44,84
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-05-19T00:00:00,43,44,84
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-05-19T00:00:00,43,44,84
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-05-19T00:00:00,43,44,84
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-05-19T00:00:00,43,44,84
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-05-19T00:00:00,43,44,84
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2020-05-21T00:00:00,27,30,86
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2020-05-21T00:00:00,27,30,86
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2020-05-21T00:00:00,27,30,86
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2020-05-21T00:00:00,27,30,86
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2020-05-21T00:00:00,27,30,86
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2020-05-21T00:00:00,27,30,86
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2020-05-23T00:00:00,31,36,88
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2020-05-23T00:00:00,31,36,88
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2020-05-23T00:00:00,31,36,88
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2020-05-23T00:00:00,31,36,88
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2020-05-23T00:00:00,31,36,88
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2020-05-23T00:00:00,31,36,88
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-05-25T00:00:00,35,42,90
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-05-25T00:00:00,35,42,90
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-05-25T00:00:00,35,42,90
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-05-25T00:00:00,35,42,90
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-05-25T00:00:00,35,42,90
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-05-25T00:00:00,35,42,90
A1,Centro Intermodal,Terminal Norte,Plaza Metro,Central,2020-05-27T00:00:00,39,48,92
B2,Terminal Sur,Centro Intermodal,Plaza Metro,Central,2020-05-27T00:00:00,39,48,92
C3,Hub Este,Hub Oeste,Plaza Metro,Central,2020-05-27T00:00:00,39,48,92
D4,Terminal Norte,Terminal Sur,Plaza Metro,Central,2020-05-27T00:00:00,39,48,92
E5,Plaza Metro,Hub Este,Plaza Metro,Central,2020-05-27T00:00:00,39,48,92
F6,Hub Oeste,Centro Intermodal,Plaza Metro,Central,2020-05-27T00:00:00,39,48,92
A1,Centro Intermodal,Terminal Norte,Terminal Norte,Norte,2020-05-29T00:00:00,43,54,94
B2,Terminal Sur,Centro Intermodal,Terminal Norte,Norte,2020-05-29T00:00:00,43,54,94
C3,Hub Este,Hub Oeste,Terminal Norte,Norte,2020-05-29T00:00:00,43,54,94
D4,Terminal Norte,Terminal Sur,Terminal Norte,Norte,2020-05-29T00:00:00,43,54,94
E5,Plaza Metro,Hub Este,Terminal Norte,Norte,2020-05-29T00:00:00,43,54,94
F6,Hub Oeste,Centro Intermodal,Terminal Norte,Norte,2020-05-29T00:00:00,43,54,94
A1,Centro Intermodal,Terminal Norte,Hub Este,Este,2020-05-31T00:00:00,27,40,96
B2,Terminal Sur,Centro Intermodal,Hub Este,Este,2020-05-31T00:00:00,27,40,96
C3,Hub Este,Hub Oeste,Hub Este,Este,2020-05-31T00:00:00,27,40,96
D4,Terminal Norte,Terminal Sur,Hub Este,Este,2020-05-31T00:00:00,27,40,96
E5,Plaza Metro,Hub Este,Hub Este,Este,2020-05-31T00:00:00,27,40,96
F6,Hub Oeste,Centro Intermodal,Hub Este,Este,2020-05-31T00:00:00,27,40,96
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2020-06-02T00:00:00,29,31,98
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2020-06-02T00:00:00,29,31,98
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2020-06-02T00:00:00,29,31,98
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2020-06-02T00:00:00,29,31,98
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2020-06-02T00:00:00,29,31,98
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2020-06-02T00:00:00,29,31,98
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2020-06-04T00:00:00,33,37,30
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2020-06-04T00:00:00,33,37,30
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2020-06-04T00:00:00,33,37,30
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2020-06-04T00:00:00,33,37,30
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2020-06-04T00:00:00,33,37,30
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2020-06-04T00:00:00,33,37,30
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2020-06-06T00:00:00,37,43,32
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2020-06-06T00:00:00,37,43,32
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2020-06-06T00:00:00,37,43,32
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2020-06-06T00:00:00,37,43,32
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2020-06-06T00:00:00,37,43,32
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2020-06-06T00:00:00,37,43,32
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2020-06-08T00:00:00,41,49,34
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2020-06-08T00:00:00,41,49,34
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2020-06-08T00:00:00,41,49,34
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2020-06-08T00:00:00,41,49,34
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2020-06-08T00:00:00,41,49,34
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2020-06-08T00:00:00,41,49,34
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2020-06-10T00:00:00,25,35,36
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2020-06-10T00:00:00,25,35,36
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2020-06-10T00:00:00,25,35,36
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2020-06-10T00:00:00,25,35,36
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2020-06-10T00:00:00,25,35,36
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2020-06-10T00:00:00,25,35,36
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2020-06-12T00:00:00,29,41,38
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2020-06-12T00:00:00,29,41,38
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2020-06-12T00:00:00,29,41,38
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2020-06-12T00:00:00,29,41,38
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2020-06-12T00:00:00,29,41,38
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2020-06-12T00:00:00,29,41,38
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2020-06-14T00:00:00,33,29,40
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2020-06-14T00:00:00,33,29,40
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2020-06-14T00:00:00,33,29,40
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2020-06-14T00:00:00,33,29,40
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2020-06-14T00:00:00,33,29,40
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2020-06-14T00:00:00,33,29,40
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2020-06-16T00:00:00,37,35,42
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2020-06-16T00:00:00,37,35,42
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2020-06-16T00:00:00,37,35,42
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2020-06-16T00:00:00,37,35,42
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2020-06-16T00:00:00,37,35,42
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2020-06-16T00:00:00,37,35,42
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2020-06-18T00:00:00,41,41,44
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2020-06-18T00:00:00,41,41,44
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2020-06-18T00:00:00,41,41,44
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2020-06-18T00:00:00,41,41,44
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2020-06-18T00:00:00,41,41,44
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2020-06-18T00:00:00,41,41,44
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2020-06-20T00:00:00,25,27,46
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2020-06-20T00:00:00,25,27,46
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2020-06-20T00:00:00,25,27,46
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2020-06-20T00:00:00,25,27,46
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2020-06-20T00:00:00,25,27,46
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2020-06-20T00:00:00,25,27,46
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2020-06-22T00:00:00,29,33,48
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2020-06-22T00:00:00,29,33,48
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2020-06-22T00:00:00,29,33,48
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2020-06-22T00:00:00,29,33,48
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2020-06-22T00:00:00,29,33,48
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2020-06-22T00:00:00,29,33,48
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2020-06-24T00:00:00,33,39,50
B2,Terminal Sur,Centro Intermodal,Terminal Sur,Sur,2020-06-24T00:00:00,33,39,50
C3,Hub Este,Hub Oeste,Terminal Sur,Sur,2020-06-24T00:00:00,33,39,50
D4,Terminal Norte,Terminal Sur,Terminal Sur,Sur,2020-06-24T00:00:00,33,39,50
E5,Plaza Metro,Hub Este,Terminal Sur,Sur,2020-06-24T00:00:00,33,39,50
F6,Hub Oeste,Centro Intermodal,Terminal Sur,Sur,2020-06-24T00:00:00,33,39,50
A1,Centro Intermodal,Terminal Norte,Hub Oeste,Oeste,2020-06-26T00:00:00,37,45,52
B2,Terminal Sur,Centro Intermodal,Hub Oeste,Oeste,2020-06-26T00:00:00,37,45,52
C3,Hub Este,Hub Oeste,Hub Oeste,Oeste,2020-06-26T00:00:00,37,45,52
D4,Terminal Norte,Terminal Sur,Hub Oeste,Oeste,2020-06-26T00:00:00,37,45,52
E5,Plaza Metro,Hub Este,Hub Oeste,Oeste,2020-06-26T00:00:00,37,45,52
F6,Hub Oeste,Centro Intermodal,Hub Oeste,Oeste,2020-06-26T00:00:00,37,45,52
A1,Centro Intermodal,Terminal Norte,Centro Intermodal,Central,2020-06-28T00:00:00,41,51,54
B2,Terminal Sur,Centro Intermodal,Centro Intermodal,Central,2020-06-28T00:00:00,41,51,54
C3,Hub Este,Hub Oeste,Centro Intermodal,Central,2020-06-28T00:00:00,41,51,54
D4,Terminal Norte,Terminal Sur,Centro Intermodal,Central,2020-06-28T00:00:00,41,51,54
E5,Plaza Metro,Hub Este,Centro Intermodal,Central,2020-06-28T00:00:00,41,51,54
F6,Hub Oeste,Centro Intermodal,Centro Intermodal,Central,2020-06-28T00:00:00,41,51,54
A1,Centro Intermodal,Terminal Norte,Terminal Sur,Sur,2020-06-30T00:00:00,25,37,56
